StudentId,Month,AvgScore,Attempts,PassRate
698,2023-06,48.0,1,0.0
698,2025-10,71.0,1,1.0
703,2025-05,37.0,1,0.0
711,2022-07,100.0,1,1.0
711,2023-05,59.2,1,1.0
711,2023-06,49.4,1,0.0
711,2023-08,31.3,1,0.0
711,2023-11,52.9,1,1.0
711,2024-03,81.2,1,1.0
711,2025-06,42.6,1,0.0
712,2022-12,34.9,1,0.0
712,2023-02,41.0,1,0.0
712,2023-05,71.6,1,1.0
712,2023-09,20.5,1,0.0
712,2024-06,61.5,1,1.0
712,2025-02,44.0,1,0.0
712,2025-11,73.5,1,1.0
712,2025-12,16.5,1,0.0
717,2025-01,26.0,1,0.0
719,2022-09,95.2,1,1.0
719,2022-10,77.5,1,1.0
719,2023-06,100.0,1,1.0
719,2023-10,22.0,1,0.0
730,2022-06,49.1,1,0.0
730,2022-11,94.3,1,1.0
730,2022-12,53.6,1,1.0
730,2023-01,14.8,1,0.0
730,2023-09,79.0,1,1.0
730,2024-01,38.6,1,0.0
730,2024-06,89.2,1,1.0
730,2025-01,30.35,2,0.5
730,2025-07,100.0,1,1.0
732,2023-07,37.0,1,0.0
732,2025-02,66.5,1,1.0
732,2025-10,93.5,1,1.0
742,2024-11,36.0,1,0.0
742,2025-01,74.0,1,1.0
744,2022-07,47.0,1,0.0
744,2022-09,42.0,1,0.0
744,2023-05,66.2,1,1.0
744,2024-03,96.0,1,1.0
744,2025-03,77.4,1,1.0
744,2025-11,24.0,1,0.0
750,2023-02,55.8,1,1.0
750,2024-01,37.5,1,0.0
750,2024-03,45.7,2,0.5
750,2024-05,42.4,1,0.0
750,2024-08,43.0,1,0.0
751,2024-11,58.0,1,1.0
751,2025-01,44.0,1,0.0
751,2025-04,16.0,1,0.0
755,2022-07,40.0,1,0.0
755,2023-02,62.6,1,1.0
755,2023-04,77.0,1,1.0
755,2023-05,32.5,1,0.0
755,2023-07,83.8,1,1.0
755,2024-03,7.5,1,0.0
755,2025-03,33.6,1,0.0
756,2022-06,26.0,1,0.0
756,2022-08,45.9,1,0.0
756,2023-01,42.0,1,0.0
756,2025-10,18.4,1,0.0
757,2022-09,80.4,1,1.0
757,2023-12,34.0,1,0.0
757,2024-08,8.0,1,0.0
757,2024-10,35.2,1,0.0
757,2025-02,70.0,1,1.0
757,2025-08,100.0,1,1.0
758,2023-02,70.0,1,1.0
758,2023-03,79.0,1,1.0
758,2023-07,24.1,1,0.0
758,2024-07,5.6,1,0.0
758,2024-09,49.3,1,0.0
758,2025-04,90.0,1,1.0
758,2025-09,60.0,1,1.0
760,2022-12,23.2,1,0.0
763,2022-12,92.4,1,1.0
763,2024-02,82.5,1,1.0
763,2024-10,48.2,2,0.0
763,2025-11,12.8,1,0.0
767,2023-11,85.0,1,1.0
767,2024-07,70.8,1,1.0
767,2025-04,70.0,1,1.0
769,2024-10,25.0,1,0.0
772,2022-10,88.5,1,1.0
776,2022-07,6.0,1,0.0
776,2022-10,83.6,1,1.0
778,2024-04,44.0,1,0.0
778,2024-07,27.2,1,0.0
779,2022-10,64.4,1,1.0
779,2023-05,87.8,1,1.0
779,2023-07,52.4,1,1.0
779,2023-09,62.8,2,1.0
779,2025-02,91.5,1,1.0
779,2025-07,92.3,1,1.0
779,2025-08,68.0,1,1.0
779,2025-09,37.0,1,0.0
780,2023-02,47.0,1,0.0
780,2025-07,18.6,1,0.0
785,2022-08,68.0,1,1.0
785,2023-01,76.0,1,1.0
785,2023-04,52.0,1,1.0
785,2024-09,96.0,1,1.0
785,2024-10,91.0,1,1.0
788,2022-08,1.8,1,0.0
788,2024-04,63.25,2,1.0
788,2024-10,100.0,1,1.0
792,2023-06,10.4,1,0.0
793,2023-07,100.0,1,1.0
793,2023-11,52.0,1,1.0
793,2023-12,13.6,1,0.0
793,2025-06,39.2,1,0.0
793,2025-08,21.5,1,0.0
796,2024-02,19.0,1,0.0
796,2024-08,73.8,1,1.0
796,2025-11,91.1,1,1.0
800,2022-12,85.4,1,1.0
800,2024-05,87.0,1,1.0
800,2024-12,63.0,1,1.0
800,2025-08,24.0,1,0.0
804,2023-03,48.2,1,0.0
805,2023-01,90.0,1,1.0
805,2023-02,12.6,1,0.0
805,2023-08,22.0,1,0.0
805,2025-04,45.2,1,0.0
805,2025-05,55.5,1,1.0
806,2023-01,60.5,1,1.0
806,2024-01,73.8,1,1.0
806,2024-02,60.6,1,1.0
806,2024-09,87.0,1,1.0
806,2024-10,96.0,1,1.0
809,2023-04,42.9,1,0.0
809,2023-07,13.0,1,0.0
809,2024-04,84.0,1,1.0
809,2024-11,38.4,1,0.0
809,2025-12,46.2,1,0.0
812,2022-10,76.0,1,1.0
813,2022-06,3.2,1,0.0
813,2022-09,18.75,2,0.0
813,2023-06,12.4,1,0.0
813,2023-09,48.0,1,0.0
813,2024-08,69.6,1,1.0
813,2026-01,9.0,1,0.0
816,2022-10,29.5,1,0.0
816,2023-01,94.0,1,1.0
816,2023-05,18.8,1,0.0
816,2023-12,76.0,1,1.0
816,2024-01,40.4,1,0.0
816,2024-02,85.8,1,1.0
816,2024-06,34.0,1,0.0
816,2026-01,12.2,1,0.0
822,2024-08,36.0,1,0.0
826,2022-06,27.9,1,0.0
826,2022-11,66.3,2,0.5
826,2024-02,39.4,1,0.0
826,2024-05,14.2,1,0.0
826,2024-11,82.0,1,1.0
826,2025-08,51.0,1,1.0
826,2026-01,50.0,1,1.0
830,2023-06,64.0,2,0.5
830,2023-11,61.0,1,1.0
830,2024-10,74.5,1,1.0
830,2024-12,74.0,1,1.0
834,2022-09,52.0,1,1.0
834,2022-12,30.0,1,0.0
834,2023-09,48.5,1,0.0
834,2025-12,31.0,1,0.0
837,2022-06,51.3,1,1.0
837,2023-03,43.0,1,0.0
837,2023-07,0.0,1,0.0
837,2024-11,76.5,1,1.0
837,2025-12,76.0,1,1.0
838,2024-06,78.0,1,1.0
838,2025-04,72.2,1,1.0
840,2022-10,78.0,1,1.0
840,2022-11,53.55,2,0.5
840,2023-06,91.8,1,1.0
840,2024-08,46.0,1,0.0
840,2025-03,19.0,1,0.0
840,2025-05,0.5,1,0.0
840,2026-01,9.1,1,0.0
847,2022-08,56.0,1,1.0
847,2023-06,65.0,1,1.0
847,2023-09,27.6,1,0.0
847,2024-01,77.2,1,1.0
847,2024-05,31.2,1,0.0
847,2024-06,60.8,1,1.0
848,2022-10,5.0,1,0.0
848,2023-05,33.0,1,0.0
848,2023-10,70.8,1,1.0
848,2024-04,18.0,1,0.0
848,2024-06,44.45,2,0.5
849,2024-09,99.2,1,1.0
849,2024-11,60.0,1,1.0
849,2024-12,100.0,1,1.0
849,2025-01,87.6,1,1.0
849,2025-06,100.0,1,1.0
849,2025-12,48.0,1,0.0
854,2022-06,50.0,1,1.0
854,2022-09,36.0,1,0.0
854,2024-10,57.0,1,1.0
854,2025-07,94.0,1,1.0
854,2025-08,17.5,1,0.0
858,2023-02,58.0,1,1.0
858,2023-12,42.0,1,0.0
863,2023-01,76.0,1,1.0
863,2023-02,87.0,1,1.0
863,2023-03,44.0,1,0.0
863,2024-05,24.2,1,0.0
863,2025-01,46.5,1,0.0
869,2022-06,34.2,1,0.0
869,2024-01,38.0,1,0.0
869,2024-06,45.3,1,0.0
869,2025-05,33.0,1,0.0
869,2025-08,25.2,1,0.0
869,2025-12,37.0,1,0.0
869,2026-01,83.4,1,1.0
871,2022-10,21.0,1,0.0
871,2023-03,100.0,1,1.0
871,2023-06,76.5,2,1.0
871,2023-12,24.0,1,0.0
871,2024-06,8.5,1,0.0
872,2022-11,57.2,1,1.0
872,2025-07,98.0,1,1.0
873,2022-11,94.0,1,1.0
875,2022-07,19.5,1,0.0
875,2024-05,86.9,1,1.0
877,2022-10,35.0,1,0.0
877,2023-07,21.0,1,0.0
877,2024-06,97.6,1,1.0
877,2024-07,97.0,1,1.0
877,2024-09,34.0,1,0.0
877,2024-10,70.0,1,1.0
877,2025-11,51.0,1,1.0
880,2022-09,73.4,1,1.0
880,2023-02,40.2,1,0.0
880,2024-05,67.0,2,1.0
880,2025-02,29.6,1,0.0
880,2025-05,71.6,1,1.0
887,2022-08,28.8,1,0.0
887,2025-01,51.0,1,1.0
888,2023-12,12.0,1,0.0
888,2024-01,87.0,1,1.0
888,2024-05,1.6,1,0.0
888,2024-10,7.6,1,0.0
888,2026-01,73.0,1,1.0
894,2022-09,89.0,1,1.0
894,2023-03,48.1,1,0.0
894,2024-11,51.8,1,1.0
894,2025-09,91.9,1,1.0
898,2022-12,31.5,1,0.0
898,2024-10,99.2,1,1.0
898,2025-09,100.0,1,1.0
902,2022-06,81.0,1,1.0
902,2023-07,18.5,1,0.0
906,2025-07,47.0,1,0.0
907,2022-06,97.4,1,1.0
907,2022-09,48.0,1,0.0
907,2023-03,3.2,1,0.0
907,2023-11,10.0,1,0.0
907,2024-04,16.0,1,0.0
907,2024-07,69.6,1,1.0
907,2024-12,77.6,1,1.0
909,2022-06,62.0,1,1.0
909,2022-11,97.2,1,1.0
909,2023-03,96.0,1,1.0
909,2024-09,38.0,1,0.0
911,2023-11,49.5,1,0.0
911,2024-01,20.5,1,0.0
911,2024-03,84.5,1,1.0
911,2024-04,88.5,1,1.0
911,2025-06,33.0,1,0.0
911,2025-09,7.5,1,0.0
911,2025-10,68.4,1,1.0
911,2026-01,38.8,1,0.0
912,2022-06,37.8,1,0.0
912,2022-07,44.8,1,0.0
912,2024-10,5.1,1,0.0
912,2025-02,9.0,1,0.0
913,2023-01,94.0,1,1.0
913,2023-02,11.2,1,0.0
913,2023-08,28.5,1,0.0
913,2024-06,55.9,1,1.0
913,2025-02,96.2,1,1.0
913,2025-10,48.6,1,0.0
915,2022-08,45.2,1,0.0
917,2023-05,62.8,1,1.0
917,2023-08,74.0,1,1.0
917,2024-06,89.0,1,1.0
917,2025-10,78.0,1,1.0
921,2022-10,89.0,1,1.0
921,2024-06,88.0,1,1.0
921,2024-10,68.4,1,1.0
921,2024-12,33.5,1,0.0
921,2025-04,70.5,1,1.0
921,2026-01,60.87,3,0.67
923,2023-08,53.2,1,1.0
923,2024-02,72.0,1,1.0
923,2024-04,89.0,1,1.0
923,2025-03,2.0,1,0.0
923,2025-10,36.0,1,0.0
927,2025-11,61.0,1,1.0
929,2023-09,72.2,1,1.0
929,2024-09,7.2,1,0.0
935,2022-07,45.5,1,0.0
935,2024-06,26.0,1,0.0
935,2024-11,34.0,1,0.0
937,2025-08,70.6,1,1.0
948,2023-09,1.8,1,0.0
948,2023-10,30.0,1,0.0
948,2024-01,35.2,1,0.0
948,2024-05,95.0,1,1.0
948,2025-07,31.0,1,0.0
951,2022-07,39.4,1,0.0
951,2022-08,42.0,1,0.0
951,2024-08,56.0,1,1.0
952,2022-08,89.4,1,1.0
952,2023-02,47.5,1,0.0
952,2023-09,86.3,2,1.0
952,2024-07,11.0,1,0.0
952,2025-08,9.6,1,0.0
953,2024-05,71.0,1,1.0
957,2023-01,48.0,1,0.0
957,2024-03,57.6,1,1.0
957,2024-05,51.0,1,1.0
957,2024-12,45.8,1,0.0
957,2025-02,42.5,1,0.0
958,2024-04,4.6,1,0.0
961,2022-09,88.5,1,1.0
961,2024-11,66.4,1,1.0
961,2025-04,33.2,1,0.0
966,2025-01,78.0,1,1.0
978,2022-06,2.0,1,0.0
978,2023-10,58.5,1,1.0
978,2024-01,22.0,1,0.0
978,2025-04,1.4,1,0.0
978,2025-09,43.1,1,0.0
983,2022-08,59.0,1,1.0
983,2022-09,8.8,1,0.0
983,2023-11,81.2,1,1.0
983,2024-06,28.6,1,0.0
983,2024-11,93.0,1,1.0
983,2025-07,56.0,1,1.0
984,2022-08,53.6,1,1.0
984,2022-10,62.8,1,1.0
984,2023-03,35.6,1,0.0
984,2023-12,57.0,1,1.0
984,2024-02,70.0,1,1.0
984,2025-04,100.0,1,1.0
987,2023-02,74.0,1,1.0
987,2024-01,45.6,1,0.0
987,2024-02,50.6,1,1.0
987,2025-10,28.8,1,0.0
988,2023-08,3.0,1,0.0
988,2024-02,13.5,1,0.0
988,2025-01,5.5,1,0.0
1005,2022-12,19.8,1,0.0
1005,2023-01,43.5,2,0.5
1005,2023-07,32.0,1,0.0
1005,2023-12,91.2,1,1.0
1005,2025-04,8.8,1,0.0
1005,2025-05,47.2,1,0.0
1009,2022-09,2.0,1,0.0
1009,2025-07,48.0,1,0.0
1011,2023-05,28.0,1,0.0
1011,2023-09,84.0,1,1.0
1011,2023-11,32.0,1,0.0
1011,2025-04,88.0,1,1.0
1012,2022-09,58.2,1,1.0
1012,2023-05,54.0,1,1.0
1012,2023-11,38.4,1,0.0
1012,2024-02,87.6,1,1.0
1012,2025-03,60.8,1,1.0
1030,2022-08,8.7,1,0.0
1030,2023-02,70.8,1,1.0
1030,2024-04,32.8,1,0.0
1033,2024-10,68.0,1,1.0
1033,2025-08,91.6,1,1.0
1034,2022-07,7.2,1,0.0
1034,2023-06,22.4,1,0.0
1034,2023-09,80.4,1,1.0
1034,2023-11,77.6,1,1.0
1036,2022-07,94.0,1,1.0
1036,2022-10,38.4,1,0.0
1036,2023-02,39.5,1,0.0
1036,2023-06,21.3,1,0.0
1036,2024-09,23.8,1,0.0
1036,2025-02,100.0,1,1.0
1046,2024-06,92.5,1,1.0
1048,2023-04,35.2,1,0.0
1048,2023-05,45.1,1,0.0
1048,2023-12,85.0,1,1.0
1048,2024-11,11.2,1,0.0
1048,2025-01,82.5,1,1.0
1048,2025-05,21.3,1,0.0
1049,2022-09,22.0,1,0.0
1049,2023-03,98.0,1,1.0
1049,2023-08,24.8,1,0.0
1049,2024-01,96.6,1,1.0
1049,2024-04,45.8,1,0.0
1049,2025-04,94.4,1,1.0
1049,2025-06,67.5,1,1.0
1049,2025-08,76.6,1,1.0
1049,2025-11,62.0,1,1.0
1052,2024-12,35.9,1,0.0
1055,2022-08,55.6,1,1.0
1055,2023-02,2.2,1,0.0
1055,2023-08,70.0,1,1.0
1055,2024-02,69.05,2,0.5
1055,2025-01,69.8,1,1.0
1055,2025-03,95.2,1,1.0
1055,2025-09,28.0,1,0.0
1057,2022-12,92.7,1,1.0
1057,2023-03,63.2,1,1.0
1057,2023-06,67.0,1,1.0
1057,2023-07,68.0,1,1.0
1057,2024-11,93.6,1,1.0
1057,2024-12,8.4,1,0.0
1057,2025-10,17.0,1,0.0
1063,2023-06,56.8,1,1.0
1063,2025-01,69.6,1,1.0
1063,2025-10,47.4,1,0.0
1063,2025-11,49.6,2,0.5
1063,2026-01,24.6,2,0.0
1075,2024-05,54.6,1,1.0
1079,2024-01,86.0,1,1.0
1079,2025-03,90.2,1,1.0
1082,2022-12,4.0,1,0.0
1082,2024-08,36.0,2,0.5
1082,2024-09,98.0,1,1.0
1082,2025-03,43.0,1,0.0
1086,2022-09,25.15,2,0.0
1086,2022-10,33.2,1,0.0
1086,2023-11,68.4,1,1.0
1091,2023-09,8.0,1,0.0
1091,2023-10,76.2,1,1.0
1091,2024-03,99.4,1,1.0
1091,2024-04,27.0,1,0.0
1092,2022-10,6.0,1,0.0
1093,2023-03,73.9,1,1.0
1093,2023-07,29.6,1,0.0
1093,2024-03,32.1,1,0.0
1093,2024-07,28.0,1,0.0
1093,2024-11,82.8,1,1.0
1093,2025-02,39.8,1,0.0
1093,2026-01,26.6,1,0.0
1094,2023-07,13.6,1,0.0
1094,2023-11,100.0,1,1.0
1094,2024-01,76.0,1,1.0
1094,2024-03,22.8,1,0.0
1094,2024-12,6.0,1,0.0
1094,2025-02,83.6,1,1.0
1098,2025-05,54.9,1,1.0
1098,2026-01,85.5,1,1.0
1104,2022-11,68.8,1,1.0
1104,2023-07,92.6,2,1.0
1104,2025-02,96.0,1,1.0
1104,2025-03,13.0,1,0.0
1104,2025-08,37.0,1,0.0
1104,2025-11,96.1,1,1.0
1107,2023-08,94.4,1,1.0
1107,2023-11,92.0,1,1.0
1110,2023-06,73.0,1,1.0
1110,2023-08,86.2,2,1.0
1110,2023-09,22.0,1,0.0
1110,2024-11,18.0,1,0.0
1110,2025-03,88.9,1,1.0
1110,2025-04,89.0,1,1.0
1110,2025-06,8.0,1,0.0
1115,2025-04,71.0,1,1.0
1131,2022-06,3.6,1,0.0
1131,2022-08,12.0,1,0.0
1131,2022-09,92.0,1,1.0
1131,2023-06,18.5,1,0.0
1131,2024-06,99.0,1,1.0
1131,2024-10,1.0,1,0.0
1131,2024-11,3.0,1,0.0
1133,2023-06,89.0,1,1.0
1133,2023-09,96.0,1,1.0
1133,2023-12,82.8,1,1.0
1133,2024-05,62.0,1,1.0
1133,2025-07,47.0,1,0.0
1134,2022-06,81.0,1,1.0
1134,2023-06,4.8,1,0.0
1134,2023-12,34.2,1,0.0
1134,2024-05,95.6,1,1.0
1134,2024-09,1.2,1,0.0
1134,2025-02,27.4,1,0.0
1134,2025-03,9.6,1,0.0
1135,2022-09,31.0,1,0.0
1135,2023-06,14.0,1,0.0
1135,2023-08,40.0,1,0.0
1135,2024-05,32.7,1,0.0
1135,2024-11,63.0,1,1.0
1136,2023-01,70.0,1,1.0
1136,2023-03,62.0,1,1.0
1136,2024-02,21.0,1,0.0
1136,2025-08,49.9,1,0.0
1136,2025-09,62.6,2,0.5
1136,2026-01,2.4,1,0.0
1137,2023-11,92.0,1,1.0
1137,2024-02,49.5,1,0.0
1137,2024-08,24.4,1,0.0
1137,2025-04,13.2,1,0.0
1142,2022-09,15.3,1,0.0
1142,2024-11,58.5,1,1.0
1142,2025-02,47.5,1,0.0
1142,2025-12,75.0,1,1.0
1150,2022-11,73.6,1,1.0
1150,2023-09,97.5,1,1.0
1150,2023-12,4.0,1,0.0
1150,2024-03,81.2,1,1.0
1150,2024-06,66.8,1,1.0
1150,2025-09,93.0,1,1.0
1151,2023-10,16.6,1,0.0
1153,2022-09,77.2,1,1.0
1153,2023-03,81.15,2,1.0
1153,2023-12,94.4,1,1.0
1153,2024-01,38.0,1,0.0
1153,2025-03,2.0,1,0.0
1154,2023-01,89.6,1,1.0
1154,2024-02,49.4,1,0.0
1154,2024-09,33.4,1,0.0
1154,2025-01,34.4,1,0.0
1154,2025-06,67.9,2,0.5
1155,2023-12,84.5,1,1.0
1155,2024-11,38.0,1,0.0
1155,2024-12,27.2,1,0.0
1155,2025-03,35.5,1,0.0
1155,2026-01,70.9,1,1.0
1159,2024-07,64.6,1,1.0
1159,2025-01,38.0,1,0.0
1159,2026-01,77.2,1,1.0
1162,2022-07,66.2,1,1.0
1162,2022-08,97.4,1,1.0
1162,2025-07,44.8,1,0.0
1162,2025-12,60.4,1,1.0
1164,2022-10,68.3,1,1.0
1164,2023-04,100.0,1,1.0
1164,2024-03,30.5,1,0.0
1164,2025-02,91.0,1,1.0
1169,2022-08,51.2,1,1.0
1169,2024-06,68.4,1,1.0
1169,2024-09,26.0,1,0.0
1169,2025-01,71.5,1,1.0
1169,2025-05,17.0,1,0.0
1169,2025-11,8.4,1,0.0
1169,2025-12,79.2,1,1.0
1172,2025-09,52.0,1,1.0
1174,2023-05,95.6,1,1.0
1174,2024-02,35.9,1,0.0
1175,2023-04,65.7,1,1.0
1175,2023-10,10.2,1,0.0
1175,2024-04,47.0,1,0.0
1175,2024-06,57.5,1,1.0
1175,2024-08,84.0,1,1.0
1175,2024-10,81.0,1,1.0
1175,2024-12,75.3,2,1.0
1175,2025-06,73.8,1,1.0
1176,2022-06,70.0,1,1.0
1176,2023-05,65.0,1,1.0
1176,2023-11,62.5,1,1.0
1176,2024-03,88.0,1,1.0
1176,2024-06,79.4,1,1.0
1176,2024-11,45.0,1,0.0
1176,2025-04,27.5,2,0.0
1176,2025-10,84.0,1,1.0
1178,2022-09,6.0,1,0.0
1178,2022-12,48.4,1,0.0
1178,2023-04,54.0,1,1.0
1178,2024-08,61.9,1,1.0
1178,2026-01,30.8,1,0.0
1179,2024-08,49.2,1,0.0
1180,2023-08,96.8,1,1.0
1180,2024-04,98.6,1,1.0
1180,2024-06,28.0,1,0.0
1182,2023-09,41.5,1,0.0
1182,2025-11,52.0,1,1.0
1185,2023-06,24.8,1,0.0
1185,2023-10,32.2,1,0.0
1193,2022-11,9.6,1,0.0
1193,2023-05,5.0,1,0.0
1193,2024-01,21.0,1,0.0
1193,2024-04,87.2,1,1.0
1194,2026-01,80.6,1,1.0
1196,2022-07,56.0,1,1.0
1196,2022-11,36.1,1,0.0
1196,2023-03,1.4,1,0.0
1196,2024-11,59.8,1,1.0
1196,2026-01,28.0,1,0.0
1199,2022-09,2.5,1,0.0
1199,2022-10,90.0,1,1.0
1199,2023-01,65.0,1,1.0
1199,2023-06,42.9,1,0.0
1199,2023-10,95.8,1,1.0
1199,2025-06,4.0,1,0.0
1199,2025-07,38.4,1,0.0
1200,2023-04,42.0,1,0.0
1200,2024-01,100.0,1,1.0
1201,2022-10,13.4,1,0.0
1201,2022-11,33.0,1,0.0
1201,2023-12,16.0,1,0.0
1202,2022-12,7.3,1,0.0
1202,2023-04,23.2,1,0.0
1202,2023-06,9.0,1,0.0
1202,2024-07,8.0,1,0.0
1202,2025-12,35.9,3,0.33
1206,2022-08,96.2,1,1.0
1206,2023-10,36.0,1,0.0
1206,2024-06,96.8,1,1.0
1206,2024-07,5.6,1,0.0
1206,2025-06,18.0,1,0.0
1206,2025-11,73.2,1,1.0
1206,2026-01,14.0,1,0.0
1208,2022-12,12.4,1,0.0
1208,2023-01,49.8,1,0.0
1208,2023-03,60.4,2,0.5
1208,2024-10,13.8,1,0.0
1208,2024-12,26.4,1,0.0
1208,2025-03,24.0,1,0.0
1213,2022-10,11.0,1,0.0
1213,2023-04,62.0,1,1.0
1213,2025-04,22.7,1,0.0
1213,2025-07,20.5,1,0.0
1213,2025-10,20.3,1,0.0
1218,2023-12,71.4,1,1.0
1218,2024-03,62.7,1,1.0
1218,2024-07,91.4,1,1.0
1218,2024-11,37.8,1,0.0
1218,2025-02,24.0,1,0.0
1218,2025-07,46.4,1,0.0
1222,2022-11,87.5,1,1.0
1222,2023-11,54.6,1,1.0
1222,2024-10,68.8,1,1.0
1222,2025-09,40.5,1,0.0
1229,2022-06,90.8,1,1.0
1229,2023-09,74.0,1,1.0
1231,2023-07,81.6,1,1.0
1231,2025-04,90.5,1,1.0
1233,2022-11,35.2,1,0.0
1233,2024-06,9.8,1,0.0
1233,2025-03,83.2,1,1.0
1234,2023-05,33.0,1,0.0
1234,2024-06,76.0,1,1.0
1234,2025-11,94.0,1,1.0
1237,2023-08,87.8,1,1.0
1237,2024-03,22.0,1,0.0
1237,2024-09,3.0,1,0.0
1240,2023-02,44.0,1,0.0
1240,2023-05,13.0,1,0.0
1240,2023-08,51.95,2,0.5
1240,2024-03,40.5,1,0.0
1240,2025-05,13.0,1,0.0
1243,2022-09,34.6,1,0.0
1243,2023-02,63.45,2,1.0
1243,2023-11,68.8,1,1.0
1243,2023-12,21.0,1,0.0
1243,2024-05,34.7,1,0.0
1253,2022-06,25.2,1,0.0
1253,2022-11,46.4,1,0.0
1253,2024-09,70.0,1,1.0
1253,2025-01,21.0,1,0.0
1253,2025-07,86.0,1,1.0
1255,2024-10,44.0,1,0.0
1255,2025-03,23.6,1,0.0
1255,2025-06,27.7,2,0.0
1256,2024-08,71.6,1,1.0
1256,2025-09,80.1,1,1.0
1259,2022-07,96.0,1,1.0
1259,2022-09,99.0,1,1.0
1259,2024-02,37.3,1,0.0
1259,2025-01,100.0,1,1.0
1259,2025-02,92.9,1,1.0
1261,2022-11,100.0,1,1.0
1261,2023-03,22.8,1,0.0
1261,2023-06,34.7,1,0.0
1261,2023-10,23.0,1,0.0
1261,2023-12,69.7,1,1.0
1261,2024-04,21.6,1,0.0
1261,2024-09,79.0,1,1.0
1261,2025-01,37.0,2,0.5
1261,2025-02,43.6,1,0.0
1264,2022-07,80.0,1,1.0
1264,2022-10,98.2,1,1.0
1264,2023-02,50.0,1,1.0
1264,2023-05,1.6,1,0.0
1264,2023-11,46.0,1,0.0
1264,2024-04,80.9,1,1.0
1264,2024-09,93.8,1,1.0
1264,2025-08,59.5,1,1.0
1265,2024-05,48.0,1,0.0
1268,2022-08,6.0,1,0.0
1268,2023-06,60.0,1,1.0
1268,2023-10,57.2,1,1.0
1268,2025-11,22.2,1,0.0
1270,2023-12,73.6,1,1.0
1270,2024-05,31.2,1,0.0
1270,2025-07,32.4,1,0.0
1270,2025-10,66.8,2,0.5
1270,2026-01,20.0,1,0.0
1271,2022-12,74.4,1,1.0
1271,2023-04,11.8,1,0.0
1271,2024-09,78.0,1,1.0
1271,2024-11,13.5,1,0.0
1271,2024-12,97.4,1,1.0
1271,2025-05,49.7,2,0.5
1271,2025-07,10.5,1,0.0
1271,2026-01,69.5,1,1.0
1275,2024-02,21.0,1,0.0
1275,2026-01,6.0,1,0.0
1276,2023-04,16.8,1,0.0
1276,2023-12,19.5,1,0.0
1279,2023-01,9.3,1,0.0
1279,2025-07,73.0,1,1.0
1285,2022-06,24.5,1,0.0
1285,2022-08,49.2,1,0.0
1285,2022-11,79.0,1,1.0
1285,2024-03,92.0,1,1.0
1288,2022-10,51.5,1,1.0
1288,2023-03,84.6,1,1.0
1288,2023-10,74.0,1,1.0
1288,2025-09,71.0,1,1.0
1288,2025-10,29.1,1,0.0
1291,2024-06,44.2,1,0.0
1292,2023-08,20.0,1,0.0
1292,2024-09,75.5,1,1.0
1292,2025-06,40.5,1,0.0
1297,2024-05,8.0,1,0.0
1297,2024-06,35.0,1,0.0
1297,2024-08,21.2,1,0.0
1297,2025-07,42.0,1,0.0
1297,2025-08,9.6,1,0.0
1299,2023-11,88.5,1,1.0
1299,2024-10,81.6,1,1.0
1299,2025-03,29.0,1,0.0
1299,2025-09,59.2,1,1.0
1302,2023-07,6.0,1,0.0
1302,2023-10,13.0,1,0.0
1302,2024-02,93.9,2,1.0
1302,2024-03,36.0,1,0.0
1302,2024-07,69.4,1,1.0
1302,2025-01,78.0,1,1.0
1302,2025-05,100.0,1,1.0
1307,2022-12,41.7,1,0.0
1307,2023-08,27.2,1,0.0
1307,2025-02,21.0,1,0.0
1311,2022-09,11.2,1,0.0
1311,2023-02,69.0,1,1.0
1311,2024-02,80.0,1,1.0
1311,2024-08,16.0,1,0.0
1311,2025-06,4.0,1,0.0
1311,2025-09,63.0,1,1.0
1311,2025-11,65.6,1,1.0
1316,2022-06,61.4,1,1.0
1316,2024-04,57.8,1,1.0
1317,2022-09,50.8,1,1.0
1317,2022-12,34.0,1,0.0
1317,2024-05,78.5,1,1.0
1317,2025-04,13.5,1,0.0
1317,2025-08,43.8,1,0.0
1319,2022-10,24.2,1,0.0
1319,2023-05,47.3,1,0.0
1319,2024-05,8.0,1,0.0
1321,2022-08,31.35,2,0.0
1321,2023-02,34.0,1,0.0
1321,2024-11,46.5,1,0.0
1321,2025-05,98.5,1,1.0
1321,2025-12,90.0,1,1.0
1322,2022-10,62.0,1,1.0
1324,2024-06,51.4,1,1.0
1328,2022-07,96.0,1,1.0
1328,2024-12,53.4,1,1.0
1328,2025-07,33.0,1,0.0
1328,2025-11,65.0,2,0.5
1329,2023-08,100.0,1,1.0
1329,2023-10,69.0,1,1.0
1329,2023-11,37.2,1,0.0
1329,2024-07,97.6,1,1.0
1329,2025-07,28.8,1,0.0
1329,2025-12,57.5,2,0.5
1334,2023-05,96.0,1,1.0
1336,2025-10,100.0,1,1.0
1338,2023-03,26.0,1,0.0
1338,2023-05,93.0,1,1.0
1338,2023-09,74.0,1,1.0
1338,2024-03,72.0,1,1.0
1339,2022-06,7.0,1,0.0
1339,2023-01,62.2,1,1.0
1339,2023-09,75.7,1,1.0
1339,2023-11,72.0,1,1.0
1339,2024-09,29.2,1,0.0
1339,2024-12,60.5,1,1.0
1339,2025-10,84.4,1,1.0
1339,2026-01,19.2,1,0.0
1343,2022-06,35.4,1,0.0
1343,2023-08,26.8,1,0.0
