StudentId,QuizAttempts,AvgQuizScore,QuizPassRate,Submissions,AvgGrade,CompletionRate,ActionCount,LoginCount,CommentsCount,LikesGiven,ActivitiesCompleted,AvgProgressPct,EnrolledCourseCount,TotalCreditLoad,AdmissionYear,DepartmentId,EnhancedRiskScore,AtRisk
1963,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,2.0,5.0,4.0,69.25,3,8,2023,1,0.875,1
410,0.0,0.0,0.0,4.0,15.025,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0,0,2022,1,0.8571,1
2939,0.0,0.0,0.0,3.0,8.2333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,10,2023,1,0.8929,1
4369,0.0,0.0,0.0,3.0,10.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2021,1,0.8929,1
4877,12.0,38.8571,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,5.0,65.7,3,14,2023,1,0.7154,1
1719,0.0,0.0,0.0,6.0,39.9333,0.0,0.0,0.0,5.0,3.0,0.0,0.0,3,9,2023,1,0.7857,1
1927,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,2.0,3.0,1.0,40.6667,2,4,2023,2,0.9167,1
2549,0.0,0.0,0.0,1.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2023,3,0.9643,1
3331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2023,1,1.0,1
1825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,0.0,0.0,2,4,2023,2,1.0,1
2106,0.0,0.0,0.0,6.0,11.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,0.7857,1
3334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2022,1,1.0,1
987,11.0,49.75,0.1818,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,3,6,2022,1,0.8302,1
2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,1,1.0,1
3925,0.0,0.0,0.0,4.0,35.475,0.4167,0.0,0.0,0.0,0.0,5.0,66.1667,3,11,2021,1,0.753,1
1788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0,0,2024,2,1.0,1
2653,6.0,93.2,0.1667,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,87.2,0,0,2024,1,0.5253,0
653,0.0,0.0,0.0,3.0,10.6333,0.4667,0.0,0.0,0.0,6.0,7.0,67.8,2,6,2021,1,0.7762,1
1198,0.0,0.0,0.0,6.0,8.6,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2,6,2023,1,0.7857,1
1118,0.0,0.0,0.0,4.0,22.825,0.7273,0.0,0.0,4.0,5.0,8.0,77.6364,2,5,2023,3,0.6753,0
4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,12,2023,1,1.0,1
1106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,100.0,2,6,2022,1,0.75,1
590,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,8,2022,2,0.9643,1
1373,15.0,50.6222,0.2667,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,3,2026,1,0.8068,1
1590,0.0,0.0,0.0,0.0,0.0,0.5714,0.0,0.0,0.0,10.0,4.0,68.1429,4,14,2022,1,0.8572,1
4539,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,3.0,44.75,3,8,2023,2,0.9375,1
414,0.0,0.0,0.0,6.0,27.6667,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3,7,2025,3,0.7857,1
2422,6.0,35.05,0.1667,1.0,14.0,0.6,0.0,0.0,0.0,0.0,3.0,66.0,1,4,2024,1,0.685,0
2427,2.0,20.0,0.0,0.0,0.0,0.5556,0.0,0.0,0.0,0.0,5.0,67.2222,2,4,2024,1,0.8111,1
1849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1,3,2025,3,1.0,1
2359,0.0,0.0,0.0,5.0,18.38,0.6364,0.0,0.0,0.0,0.0,7.0,88.9091,2,4,2022,1,0.6623,0
937,1.0,70.6,1.0,0.0,0.0,0.6667,0.0,0.0,3.0,7.0,8.0,75.5,6,17,2025,1,0.4068,0
2812,0.0,0.0,0.0,0.0,0.0,0.5882,0.0,0.0,0.0,0.0,10.0,79.2353,0,0,2025,1,0.853,1
4104,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,6.0,74.8889,1,4,2026,3,0.8333,1
2428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,2,1.0,1
1580,4.0,14.6667,0.0,3.0,25.6,0.4375,0.0,0.0,2.0,8.0,7.0,53.0,3,8,2022,3,0.7468,1
1340,0.0,0.0,0.0,2.0,45.6,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,1,2024,2,0.9286,1
3778,0.0,0.0,0.0,1.0,16.9,0.4286,0.0,0.0,0.0,0.0,3.0,75.1429,0,0,2022,1,0.8571,1
4889,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,2.0,66.6667,2,7,2024,1,0.8333,1
4408,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,4.0,66.6667,2,5,2024,1,0.8333,1
2144,0.0,0.0,0.0,1.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2024,1,0.9643,1
755,14.0,48.1429,0.2143,0.0,0.0,0.4444,0.0,0.0,4.0,6.0,4.0,82.3333,4,11,2022,2,0.715,1
1264,12.0,63.75,0.5,0.0,0.0,0.625,0.0,0.0,2.0,7.0,10.0,78.6875,1,3,2022,2,0.5594,0
4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2025,1,1.0,1
1474,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.0,9.0,1.0,55.0,4,11,2023,1,0.875,1
554,0.0,0.0,0.0,0.0,0.0,0.7273,0.0,0.0,2.0,6.0,8.0,86.1818,3,10,2026,2,0.8182,1
3567,0.0,0.0,0.0,6.0,9.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2025,1,0.7857,1
1322,2.0,62.0,0.5,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,7,2022,1,0.72,1
4314,0.0,0.0,0.0,5.0,12.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,2023,2,0.8214,1
198,8.0,33.7333,0.125,6.0,11.7667,0.5556,0.0,0.0,1.0,7.0,5.0,66.7778,2,4,2023,2,0.5312,0
1074,0.0,0.0,0.0,6.0,17.4667,0.8,0.0,0.0,0.0,4.0,8.0,94.0,3,7,2021,2,0.5857,0
788,6.0,57.075,0.5,4.0,14.65,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1,2,2025,2,0.5895,0
4975,0.0,0.0,0.0,4.0,20.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,15,2025,1,0.8571,1
4572,8.0,54.4,0.375,5.0,15.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2021,1,0.5917,0
3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2022,1,1.0,1
3602,0.0,0.0,0.0,1.0,14.0,0.75,0.0,0.0,0.0,0.0,3.0,79.25,4,14,2025,1,0.7768,1
3886,4.0,0.0,0.0,2.0,14.0,0.5882,0.0,0.0,0.0,0.0,10.0,80.8235,2,9,2025,1,0.7815,1
2396,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,68.75,3,7,2025,1,0.875,1
3375,0.0,0.0,0.0,6.0,27.0,0.625,0.0,0.0,0.0,0.0,10.0,73.75,2,6,2022,2,0.6295,0
3841,15.0,60.7333,0.2667,0.0,0.0,0.4545,0.0,0.0,0.0,0.0,5.0,70.6364,3,13,2023,3,0.6679,0
3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2025,2,1.0,1
1538,0.0,0.0,0.0,0.0,0.0,0.5556,0.0,0.0,1.0,7.0,5.0,89.3333,1,3,2023,1,0.8611,1
733,0.0,0.0,0.0,1.0,13.8,0.5,0.0,0.0,3.0,7.0,1.0,66.0,1,1,2022,2,0.8393,1
1900,13.0,36.925,0.1538,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0,0,2026,1,0.8692,1
3017,0.0,0.0,0.0,5.0,25.58,0.4,0.0,0.0,0.0,0.0,2.0,64.8,1,3,2024,1,0.7214,1
3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2024,1,1.0,1
4606,16.0,45.63,0.375,0.0,0.0,0.5714,0.0,0.0,0.0,0.0,8.0,84.2143,1,4,2021,2,0.6493,0
3670,0.0,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,2022,2,0.8929,1
4512,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,100.0,2,7,2023,1,0.75,1
3931,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,36.0,5,14,2021,2,0.95,1
2431,1.0,100.0,1.0,4.0,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2026,1,0.3571,0
596,0.0,0.0,0.0,3.0,16.3,0.6667,0.0,0.0,5.0,7.0,8.0,80.1667,3,9,2026,1,0.7262,1
1138,0.0,0.0,0.0,4.0,16.1,0.5,0.0,0.0,5.0,5.0,2.0,79.0,4,10,2025,1,0.7321,1
2751,0.0,0.0,0.0,3.0,21.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,0.8929,1
3520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,1,1.0,1
4021,0.0,0.0,0.0,1.0,14.0,0.6667,0.0,0.0,0.0,0.0,8.0,72.6667,4,14,2023,1,0.7976,1
3812,0.0,0.0,0.0,3.0,15.8,0.8,0.0,0.0,0.0,0.0,4.0,84.2,3,11,2025,3,0.6929,0
4819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2024,1,1.0,1
93,0.0,0.0,0.0,0.0,0.0,0.5789,0.0,0.0,4.0,4.0,11.0,78.2632,1,3,2023,1,0.8553,1
2895,5.0,64.7667,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,6.0,66.75,1,4,2023,3,0.6131,0
4728,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,5.0,80.375,4,14,2023,1,0.8438,1
1800,2.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,9,2023,2,0.9175,1
4322,0.0,0.0,0.0,0.0,0.0,0.7857,0.0,0.0,0.0,0.0,11.0,84.8571,3,9,2022,1,0.8036,1
1792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,2,4,2024,3,1.0,1
704,0.0,0.0,0.0,0.0,0.0,0.6429,0.0,0.0,3.0,5.0,9.0,78.4286,2,3,2022,2,0.8393,1
4932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,2,1.0,1
2761,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2026,1,1.0,1
1887,1.0,55.6,1.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,4,9,2024,3,0.611,0
4092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2023,3,1.0,1
1753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,3,11,2022,1,1.0,1
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,2,3,2023,1,1.0,1
4993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2022,1,1.0,1
2393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2022,2,1.0,1
3699,3.0,29.6,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,80.0,0,0,2023,1,0.726,1
3767,10.0,53.68,0.3,3.0,10.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,2024,2,0.6837,0
2187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2024,1,1.0,1
1463,0.0,0.0,0.0,4.0,30.8,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1,4,2024,3,0.8571,1
3701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2023,1,1.0,1
3935,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,7.0,89.3,3,5,2024,1,0.825,1
1093,7.0,44.6857,0.2857,0.0,0.0,0.3333,0.0,0.0,4.0,6.0,5.0,57.5333,0,0,2023,1,0.7335,1
3231,5.0,33.3667,0.2,4.0,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2022,1,0.7237,1
4797,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,4.0,55.3333,2,5,2022,2,0.9167,1
3889,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,11,2023,1,0.8571,1
2323,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,76.6667,2,7,2024,1,0.9167,1
327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2,5,2025,1,1.0,1
2559,6.0,39.5667,0.1667,3.0,9.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,1,0.7523,1
879,0.0,0.0,0.0,2.0,10.5,0.6429,0.0,0.0,1.0,4.0,9.0,69.5,3,12,2023,1,0.7678,1
3302,0.0,0.0,0.0,3.0,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,2,0.8929,1
2468,3.0,36.9333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,100.0,1,4,2023,3,0.6577,0
3101,0.0,0.0,0.0,0.0,0.0,0.4286,0.0,0.0,0.0,0.0,3.0,74.2857,0,0,2026,2,0.8928,1
1531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,3,11,2023,1,1.0,1
751,3.0,39.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2,5,2024,2,0.8183,1
3335,0.0,0.0,0.0,1.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2025,2,0.9643,1
2182,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,100.0,1,2,2025,3,0.75,1
3806,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,4.0,89.5,2,8,2022,3,0.8333,1
3630,0.0,0.0,0.0,3.0,14.9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2021,1,0.8929,1
2370,0.0,0.0,0.0,1.0,24.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2025,1,0.9643,1
1119,0.0,0.0,0.0,3.0,52.6667,0.5833,0.0,0.0,1.0,5.0,7.0,65.6667,1,3,2023,1,0.747,1
3534,0.0,0.0,0.0,4.0,13.0,0.75,0.0,0.0,0.0,0.0,6.0,87.25,1,3,2022,1,0.6696,0
2368,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,0.0,0.0,0.0,5.0,86.1429,0,0,2023,2,0.8214,1
2928,0.0,0.0,0.0,4.0,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2023,2,0.8571,1
1822,0.0,0.0,0.0,5.0,9.02,0.0,0.0,0.0,3.0,7.0,0.0,0.0,4,13,2022,1,0.8214,1
4739,0.0,0.0,0.0,0.0,0.0,0.3846,0.0,0.0,0.0,0.0,5.0,56.3846,3,10,2025,1,0.9038,1
4567,0.0,0.0,0.0,4.0,12.925,0.6364,0.0,0.0,0.0,0.0,7.0,71.9091,1,4,2024,1,0.698,0
3776,0.0,0.0,0.0,5.0,23.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2024,1,0.8214,1
2346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2023,3,1.0,1
3240,0.0,0.0,0.0,0.0,0.0,0.6111,0.0,0.0,0.0,0.0,11.0,69.1667,0,0,2023,1,0.8472,1
4084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2022,2,1.0,1
3864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2022,1,1.0,1
3581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,1,1.0,1
4372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,2,1.0,1
2480,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,4.0,80.0,3,8,2026,2,0.8,1
425,0.0,0.0,0.0,0.0,0.0,0.6667,0.0,0.0,3.0,8.0,2.0,88.0,1,1,2024,1,0.8333,1
877,13.0,57.9429,0.3077,2.0,10.15,0.0,0.0,0.0,0.0,6.0,0.0,0.0,4,13,2022,1,0.7068,1
2511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2026,1,1.0,1
1922,0.0,0.0,0.0,4.0,28.825,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1,3,2023,1,0.8571,1
2404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,3,1.0,1
4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,2023,2,1.0,1
3388,0.0,0.0,0.0,0.0,0.0,0.2857,0.0,0.0,0.0,0.0,2.0,48.1429,0,0,2026,1,0.9286,1
957,14.0,48.98,0.1429,0.0,0.0,0.3333,0.0,0.0,3.0,5.0,4.0,62.5833,3,9,2026,2,0.7585,1
2444,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,6.0,72.1,4,13,2023,1,0.85,1
2111,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,3.0,70.3333,1,4,2023,1,0.9167,1
365,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,3.0,8.0,3.0,93.25,1,3,2022,1,0.8125,1
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9,2022,1,1.0,1
1561,10.0,57.475,0.2,4.0,37.1,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2,10,2026,3,0.6635,0
3128,0.0,0.0,0.0,0.0,0.0,0.6154,0.0,0.0,0.0,0.0,8.0,71.2308,0,0,2023,2,0.8462,1
2602,3.0,63.0,0.3333,0.0,0.0,0.2222,0.0,0.0,0.0,0.0,2.0,48.8889,3,10,2026,3,0.7036,1
586,2.0,26.2,0.0,0.0,0.0,0.5,0.0,0.0,0.0,5.0,5.0,57.9,2,6,2025,1,0.8095,1
8,0.0,0.0,0.0,6.0,9.1167,0.0,1548.0,696.0,4.0,5.0,0.0,0.0,3,8,2022,1,0.7857,1
252,5.0,39.8,0.2,0.0,0.0,0.4545,0.0,0.0,3.0,1.0,5.0,78.8182,1,3,2025,2,0.7369,1
1624,2.0,26.9,0.0,0.0,0.0,0.5,0.0,0.0,3.0,7.0,2.0,50.0,1,2,2023,3,0.8078,1
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,2,3,2024,1,1.0,1
1983,0.0,0.0,0.0,0.0,0.0,0.4706,0.0,0.0,0.0,4.0,8.0,57.8824,2,6,2026,2,0.8824,1
1114,0.0,0.0,0.0,5.0,10.82,0.2857,0.0,0.0,0.0,5.0,2.0,55.0,4,12,2026,1,0.75,1
452,6.0,26.125,0.1667,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,4,16,2023,1,0.893,1
2313,6.0,44.96,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5,2023,1,0.8043,1
2325,11.0,45.2286,0.1818,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,8.0,82.1667,4,9,2022,2,0.6748,0
4125,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,3.0,52.6667,2,4,2024,1,0.9167,1
1970,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2,8,2022,1,1.0,1
1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1,3,2024,2,1.0,1
2492,0.0,0.0,0.0,4.0,13.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2025,1,0.8571,1
502,0.0,0.0,0.0,3.0,9.7667,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1,2,2026,2,0.8929,1
3978,0.0,0.0,0.0,0.0,0.0,0.6154,0.0,0.0,0.0,0.0,8.0,70.4615,0,0,2025,3,0.8462,1
2824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2025,3,1.0,1
880,8.0,58.1333,0.5,0.0,0.0,0.75,0.0,0.0,1.0,3.0,3.0,85.0,1,4,2023,2,0.5422,0
4790,14.0,47.5111,0.3571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2025,1,0.7919,1
2127,0.0,0.0,0.0,0.0,0.0,0.8182,0.0,0.0,0.0,0.0,9.0,89.0,4,13,2023,3,0.7954,1
3792,0.0,0.0,0.0,4.0,36.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2021,1,0.8571,1
2943,6.0,56.9,0.6667,1.0,59.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2022,1,0.6554,0
741,0.0,0.0,0.0,2.0,14.0,0.625,0.0,0.0,2.0,6.0,5.0,71.5,4,12,2023,1,0.7723,1
2789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2026,1,1.0,1
2922,2.0,33.9,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2022,1,0.8438,1
3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,2024,1,1.0,1
1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1,2,2023,2,1.0,1
4213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2021,2,1.0,1
2929,0.0,0.0,0.0,3.0,9.4667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,6,2023,1,0.8929,1
805,10.0,45.06,0.2,3.0,16.1,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3,10,2025,2,0.7302,1
3834,3.0,78.75,0.6667,2.0,36.4,0.5,0.0,0.0,0.0,0.0,5.0,60.1,1,4,2024,2,0.44,0
392,5.0,38.2333,0.4,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1,2,2026,3,0.8044,1
1347,8.0,11.9333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,3,11,2025,2,0.9702,1
1041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,2,6,2022,1,1.0,1
3227,2.0,34.9,0.5,5.0,7.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2022,3,0.6092,0
2630,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,6.0,75.0,2,5,2025,1,0.8125,1
3474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2025,1,1.0,1
3694,7.0,61.875,0.4286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2022,1,0.7382,1
2983,5.0,26.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,79.0,4,11,2022,1,0.81,1
3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2022,1,1.0,1
3220,6.0,27.625,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,2024,1,0.8893,1
1592,6.0,68.0,0.1667,0.0,0.0,0.7778,0.0,0.0,3.0,10.0,7.0,88.8889,1,2,2022,3,0.5939,0
3764,2.0,93.6,0.5,6.0,18.85,0.375,0.0,0.0,0.0,0.0,6.0,57.0625,2,3,2024,1,0.333,0
442,0.0,0.0,0.0,0.0,0.0,0.7143,0.0,0.0,4.0,8.0,5.0,82.8571,2,7,2024,1,0.8214,1
3911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,2024,2,1.0,1
4740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,2023,2,1.0,1
1932,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5,11,2022,1,0.9286,1
1423,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,1.0,5.0,6.0,86.25,3,6,2024,3,0.8125,1
3224,5.0,48.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2025,2,0.829,1
4628,3.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12,2021,1,0.9435,1
4397,0.0,0.0,0.0,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,1.0,43.3333,3,7,2025,2,0.9167,1
4883,0.0,0.0,0.0,0.0,0.0,0.7222,0.0,0.0,0.0,0.0,13.0,77.3889,1,3,2025,1,0.8194,1
4999,11.0,56.5286,0.4545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7,2025,1,0.7451,1
3995,0.0,0.0,0.0,0.0,0.0,0.6471,0.0,0.0,0.0,0.0,11.0,83.6471,2,4,2025,3,0.8382,1
4714,0.0,0.0,0.0,2.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2024,2,0.9286,1
427,0.0,0.0,0.0,2.0,11.3,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,2,2021,1,0.9286,1
3007,0.0,0.0,0.0,6.0,13.4833,0.25,0.0,0.0,0.0,0.0,1.0,25.0,1,3,2023,3,0.7232,1
2322,0.0,0.0,0.0,5.0,29.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2024,1,0.8214,1
