StudentId,QuizAttempts,AvgQuizScore,QuizPassRate,Submissions,AvgGrade,CompletionRate,DepartmentId,YearId,SquadronId
573,6.0,88.28,0.8333,0.0,0.0,0.0,1,1,4
4373,14.0,45.9333,0.3571,0.0,0.0,0.0,3,3,5
2671,0.0,0.0,0.0,0.0,0.0,0.0,2,2,4
299,4.0,21.7,0.0,0.0,0.0,0.5714,2,1,5
4371,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
1379,0.0,0.0,0.0,2.0,8.75,0.0,1,1,2
4827,0.0,0.0,0.0,3.0,11.8667,0.3333,2,1,1
4433,1.0,0.0,0.0,0.0,0.0,0.0,1,1,4
1467,6.0,70.825,0.5,0.0,0.0,0.0,1,2,3
2782,0.0,0.0,0.0,2.0,53.75,0.0,2,2,1
76,6.0,55.2,0.5,0.0,0.0,0.0,1,1,5
500,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
3044,0.0,0.0,0.0,0.0,0.0,0.3571,1,2,1
2670,0.0,0.0,0.0,0.0,0.0,0.625,2,3,4
3984,0.0,0.0,0.0,0.0,0.0,0.6667,1,3,2
1207,0.0,0.0,0.0,1.0,14.0,0.0,2,1,1
1245,0.0,0.0,0.0,6.0,13.6667,0.5,2,1,2
3395,0.0,0.0,0.0,0.0,0.0,0.75,1,1,3
3465,10.0,47.0,0.1,0.0,0.0,0.6154,1,1,5
240,0.0,0.0,0.0,4.0,9.025,0.0,1,2,4
2597,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
2651,4.0,24.35,0.0,0.0,0.0,0.0,2,2,1
3362,0.0,0.0,0.0,6.0,13.7,0.5556,3,2,1
2259,0.0,0.0,0.0,6.0,30.2833,0.0,1,4,4
4316,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
945,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2
249,0.0,0.0,0.0,0.0,0.0,0.6,1,4,5
962,0.0,0.0,0.0,6.0,22.05,0.0,1,2,3
156,0.0,0.0,0.0,0.0,0.0,0.0,1,2,1
2494,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1
876,0.0,0.0,0.0,6.0,17.85,0.0,2,3,1
46,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3
1560,4.0,66.6,0.5,0.0,0.0,0.0,1,1,2
1330,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5
3026,11.0,51.1333,0.1818,4.0,10.1,0.25,1,1,3
3095,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
499,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
2200,0.0,0.0,0.0,2.0,28.9,0.0,1,2,3
992,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3
2838,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4
479,5.0,49.9333,0.2,0.0,0.0,0.0,3,1,3
1286,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
3578,0.0,0.0,0.0,1.0,14.0,0.0,1,4,3
1743,0.0,0.0,0.0,4.0,16.675,0.0,1,2,3
2222,0.0,0.0,0.0,0.0,0.0,0.7692,1,4,5
3515,1.0,2.5,0.0,1.0,12.0,0.0,3,1,3
1402,0.0,0.0,0.0,0.0,0.0,0.2857,2,1,5
4089,9.0,50.4167,0.2222,0.0,0.0,0.0,1,4,5
3173,0.0,0.0,0.0,0.0,0.0,0.5,1,4,3
3277,0.0,0.0,0.0,3.0,9.4333,0.3333,1,1,4
4910,5.0,56.0,0.2,0.0,0.0,0.0,1,4,1
2897,0.0,0.0,0.0,0.0,0.0,0.6,1,2,5
4235,8.0,30.0,0.125,0.0,0.0,0.1429,1,2,5
3262,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1
2418,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
4134,0.0,0.0,0.0,6.0,72.5,0.0,2,1,5
3142,0.0,0.0,0.0,0.0,0.0,0.5714,2,2,1
4308,0.0,0.0,0.0,0.0,0.0,0.75,1,3,1
2859,9.0,31.4667,0.1111,0.0,0.0,0.2,1,1,1
1002,0.0,0.0,0.0,0.0,0.0,0.6923,1,1,3
3588,0.0,0.0,0.0,0.0,0.0,0.3846,1,4,2
1764,0.0,0.0,0.0,0.0,0.0,1.0,2,3,5
4123,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
3915,2.0,48.4,0.5,0.0,0.0,0.4211,2,1,1
3815,0.0,0.0,0.0,0.0,0.0,0.7059,2,3,4
669,0.0,0.0,0.0,0.0,0.0,0.3846,1,2,3
3740,0.0,0.0,0.0,0.0,0.0,0.4444,2,1,1
2268,0.0,0.0,0.0,0.0,0.0,0.3529,1,2,4
2015,10.0,54.8714,0.4,0.0,0.0,0.0,1,3,4
19,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
1806,0.0,0.0,0.0,0.0,0.0,0.6667,1,2,2
2791,0.0,0.0,0.0,2.0,22.65,0.4444,1,1,1
469,0.0,0.0,0.0,0.0,0.0,0.0,1,3,3
3744,0.0,0.0,0.0,0.0,0.0,0.5556,1,1,2
1070,0.0,0.0,0.0,2.0,22.8,0.5385,3,2,3
364,0.0,0.0,0.0,0.0,0.0,0.7143,2,1,1
4561,0.0,0.0,0.0,1.0,14.0,0.7143,1,1,1
2004,0.0,0.0,0.0,6.0,13.2833,0.4,1,1,1
2618,0.0,0.0,0.0,0.0,0.0,0.6429,1,4,4
4306,0.0,0.0,0.0,5.0,14.9,0.5882,1,4,1
2235,0.0,0.0,0.0,0.0,0.0,0.3333,1,1,5
4280,0.0,0.0,0.0,1.0,14.0,0.5,1,3,5
4620,13.0,53.12,0.1538,3.0,16.0,0.6923,2,1,1
279,0.0,0.0,0.0,2.0,12.25,0.4444,3,4,3
1168,0.0,0.0,0.0,0.0,0.0,0.7143,1,4,2
2820,10.0,55.5,0.3,0.0,0.0,0.0,3,2,2
2011,13.0,43.87,0.3077,1.0,0.2,0.625,1,4,3
4066,0.0,0.0,0.0,1.0,2.8,0.6154,1,3,1
4933,0.0,0.0,0.0,0.0,0.0,0.8,3,3,3
1798,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
2657,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
638,14.0,52.0857,0.2143,0.0,0.0,0.0,2,1,5
311,0.0,0.0,0.0,1.0,14.0,0.0,1,1,4
3771,7.0,49.0,0.1429,2.0,8.35,0.0,1,1,5
2932,0.0,0.0,0.0,2.0,14.0,0.0,1,4,3
2300,0.0,0.0,0.0,0.0,0.0,0.2857,1,3,2
3412,0.0,0.0,0.0,4.0,18.85,0.0,1,2,5
3645,0.0,0.0,0.0,2.0,13.25,0.0,2,1,5
3358,0.0,0.0,0.0,3.0,25.7,0.0,1,4,5
748,0.0,0.0,0.0,0.0,0.0,0.4737,1,2,5
1692,0.0,0.0,0.0,2.0,19.25,0.25,2,2,3
1195,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4
4761,15.0,53.7545,0.3333,0.0,0.0,0.7222,1,4,5
2459,0.0,0.0,0.0,4.0,23.85,0.5,2,4,5
1335,0.0,0.0,0.0,1.0,14.0,0.0,3,2,5
4888,3.0,79.1,0.6667,2.0,23.2,0.8,2,1,3
2191,3.0,27.0,0.0,0.0,0.0,0.75,3,2,5
3535,0.0,0.0,0.0,4.0,16.975,0.0,1,3,2
420,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5
354,0.0,0.0,0.0,0.0,0.0,0.625,1,1,1
3874,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2
3288,0.0,0.0,0.0,0.0,0.0,0.6,1,1,3
2067,10.0,42.1833,0.3,0.0,0.0,0.6,3,1,3
3859,4.0,71.5333,0.5,5.0,22.26,0.5,1,3,5
1952,0.0,0.0,0.0,6.0,13.85,0.4286,2,2,5
1288,11.0,62.04,0.3636,0.0,0.0,0.0,1,1,5
1705,0.0,0.0,0.0,4.0,13.1,0.6923,1,3,4
4727,12.0,60.6,0.3333,0.0,0.0,0.0,1,2,1
1768,13.0,41.725,0.0769,0.0,0.0,0.75,2,4,1
3165,0.0,0.0,0.0,5.0,32.78,0.5333,2,2,5
2599,6.0,39.85,0.3333,0.0,0.0,0.0,1,1,2
2516,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
4127,14.0,81.3714,0.4286,3.0,13.2333,0.65,1,3,1
809,11.0,44.9,0.0909,0.0,0.0,0.6,1,1,3
3359,0.0,0.0,0.0,0.0,0.0,0.5,3,3,5
4526,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5
1879,0.0,0.0,0.0,1.0,14.0,0.6,1,1,5
4968,7.0,71.3333,0.4286,2.0,10.0,0.8889,1,2,5
3728,8.0,63.1,0.125,0.0,0.0,0.0,1,1,1
1209,0.0,0.0,0.0,0.0,0.0,0.0,3,1,1
4296,11.0,59.3714,0.4545,0.0,0.0,0.4444,1,3,5
4428,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1
4735,1.0,7.0,0.0,0.0,0.0,0.0,1,2,5
3958,0.0,0.0,0.0,4.0,16.125,0.0,3,1,3
901,0.0,0.0,0.0,1.0,14.0,0.6667,1,2,4
2023,7.0,30.7333,0.0,0.0,0.0,0.6,2,1,2
2540,11.0,45.4167,0.1818,0.0,0.0,1.0,1,2,5
4741,0.0,0.0,0.0,2.0,16.7,0.6667,1,3,3
4037,0.0,0.0,0.0,0.0,0.0,0.6154,1,2,4
3350,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5
2567,0.0,0.0,0.0,3.0,5.9,0.0,1,2,3
2218,0.0,0.0,0.0,0.0,0.0,1.0,1,1,2
659,0.0,0.0,0.0,0.0,0.0,1.0,1,4,1
4511,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2
4687,0.0,0.0,0.0,0.0,0.0,0.3,1,2,5
1615,0.0,0.0,0.0,0.0,0.0,0.6667,2,2,4
4842,13.0,66.4,0.5385,0.0,0.0,0.0,1,1,1
998,0.0,0.0,0.0,0.0,0.0,0.75,1,1,4
2732,8.0,24.88,0.125,0.0,0.0,0.6667,1,1,2
1607,5.0,87.0,0.2,6.0,9.5333,0.0,1,4,3
1211,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1
2036,0.0,0.0,0.0,4.0,10.7,0.0,1,2,4
926,0.0,0.0,0.0,0.0,0.0,0.0,2,3,2
1231,3.0,86.05,0.6667,0.0,0.0,0.0,3,1,4
2243,0.0,0.0,0.0,3.0,9.2,0.0,1,4,5
4215,2.0,92.0,1.0,1.0,14.0,0.6667,1,1,2
2961,5.0,85.6,0.2,0.0,0.0,0.0,3,1,5
223,1.0,25.0,0.0,0.0,0.0,0.0,1,1,5
3906,0.0,0.0,0.0,5.0,37.14,0.8333,1,4,5
1401,0.0,0.0,0.0,2.0,14.0,0.0,1,2,4
2065,0.0,0.0,0.0,3.0,8.2667,0.5714,2,1,5
4430,11.0,67.35,0.2727,0.0,0.0,0.6,1,4,2
1571,0.0,0.0,0.0,0.0,0.0,0.75,2,4,5
3558,0.0,0.0,0.0,1.0,39.6,0.5714,1,1,4
1929,0.0,0.0,0.0,2.0,13.3,0.5714,1,3,4
2260,0.0,0.0,0.0,0.0,0.0,0.625,2,3,2
930,0.0,0.0,0.0,0.0,0.0,0.6667,1,1,4
191,3.0,31.3333,0.0,0.0,0.0,0.5,2,3,5
3432,0.0,0.0,0.0,1.0,3.9,0.6667,3,1,5
4186,5.0,26.2333,0.0,4.0,10.7,0.4444,2,3,1
3844,0.0,0.0,0.0,3.0,28.1333,0.0,1,2,4
2518,0.0,0.0,0.0,5.0,17.24,0.3529,1,4,4
2332,8.0,46.48,0.25,5.0,26.86,0.5333,1,2,5
3416,0.0,0.0,0.0,3.0,14.0,0.5455,1,1,2
4604,7.0,34.85,0.1429,1.0,14.0,0.3846,1,3,3
1876,0.0,0.0,0.0,0.0,0.0,0.4286,1,3,5
1355,0.0,0.0,0.0,4.0,23.175,0.5556,1,2,2
2765,0.0,0.0,0.0,0.0,0.0,0.3,1,2,2
2645,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
3758,8.0,33.2333,0.125,0.0,0.0,0.5,2,1,5
3209,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
701,0.0,0.0,0.0,2.0,42.0,0.0,2,3,3
1241,0.0,0.0,0.0,3.0,19.4667,0.0,3,1,5
2968,11.0,62.5833,0.3636,0.0,0.0,0.0,1,1,2
2124,0.0,0.0,0.0,0.0,0.0,0.5833,1,2,4
54,0.0,0.0,0.0,0.0,0.0,0.0,3,3,3
1608,0.0,0.0,0.0,0.0,0.0,0.7692,1,4,1
1364,0.0,0.0,0.0,1.0,14.0,0.0,2,4,2
3150,0.0,0.0,0.0,0.0,0.0,0.8333,2,1,1
1035,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
3098,1.0,88.0,1.0,4.0,16.7,0.0,2,1,4
4414,0.0,0.0,0.0,5.0,7.84,0.5556,1,1,1
2119,4.0,65.0333,0.75,4.0,32.75,0.5,1,1,3
1781,12.0,71.1556,0.6667,0.0,0.0,0.6667,2,1,5
2019,0.0,0.0,0.0,0.0,0.0,0.0,2,2,5
858,2.0,50.0,0.5,2.0,14.05,0.0,1,2,5
3680,0.0,0.0,0.0,4.0,12.025,0.7143,1,1,5
1378,1.0,84.0,1.0,0.0,0.0,0.4615,3,3,3
835,0.0,0.0,0.0,4.0,13.125,0.25,1,3,5
4903,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
3875,14.0,43.5889,0.2857,4.0,14.0,0.0,1,2,1
557,0.0,0.0,0.0,6.0,10.8,0.0,2,3,4
4061,0.0,0.0,0.0,0.0,0.0,0.0,3,1,3
1728,4.0,77.4,0.75,2.0,15.75,0.0,1,3,5
1943,0.0,0.0,0.0,4.0,12.9,0.0,2,3,2
4062,0.0,0.0,0.0,0.0,0.0,0.0,2,4,5
1526,0.0,0.0,0.0,0.0,0.0,0.8571,2,1,5
2753,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1
3092,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1
1519,0.0,0.0,0.0,3.0,10.2333,0.0,1,2,1
3597,0.0,0.0,0.0,2.0,7.7,0.7,2,4,3
3848,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
1155,8.0,51.22,0.25,4.0,27.7,0.0,1,3,3
2920,4.0,87.3333,0.75,0.0,0.0,0.6,2,1,2
4492,0.0,0.0,0.0,1.0,1.3,0.0,3,2,5
1875,0.0,0.0,0.0,2.0,14.0,0.0,1,4,3
2010,3.0,36.95,0.3333,0.0,0.0,0.6667,1,1,5
3363,0.0,0.0,0.0,0.0,0.0,0.0,1,3,5
4292,9.0,42.3333,0.2222,1.0,39.9,0.5,1,1,2
1581,12.0,48.7333,0.1667,6.0,10.9333,0.0,1,1,3
1197,0.0,0.0,0.0,4.0,13.2,0.0,2,3,1
3948,9.0,55.7333,0.4444,2.0,14.0,0.5294,1,2,2
2658,7.0,44.0,0.2857,0.0,0.0,0.0,1,3,3
550,0.0,0.0,0.0,5.0,14.26,0.0,2,1,5
2672,0.0,0.0,0.0,1.0,14.0,0.0,1,1,5
3718,0.0,0.0,0.0,2.0,20.4,0.0,1,1,4
1126,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
86,0.0,0.0,0.0,1.0,14.0,0.0,1,3,3
4699,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
625,7.0,31.08,0.1429,6.0,11.9,0.0,1,3,5
1496,0.0,0.0,0.0,1.0,7.8,0.0,1,1,2
4400,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
1098,5.0,70.2,0.4,3.0,11.4667,0.6667,1,4,5
21,0.0,0.0,0.0,5.0,14.5,0.0,1,1,5
4072,8.0,41.2667,0.125,0.0,0.0,0.5294,3,3,5
39,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
3272,3.0,79.7,0.6667,1.0,14.0,0.0,3,2,4
1709,0.0,0.0,0.0,0.0,0.0,0.25,3,1,5
1762,6.0,43.5,0.1667,0.0,0.0,0.6154,2,3,4
3056,12.0,66.3125,0.5,0.0,0.0,0.8889,2,4,5
1573,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1
4174,0.0,0.0,0.0,5.0,13.06,0.0,1,1,3
1629,0.0,0.0,0.0,0.0,0.0,0.25,1,1,3
2455,0.0,0.0,0.0,0.0,0.0,0.25,1,2,1
4122,0.0,0.0,0.0,0.0,0.0,0.0,1,3,4
4549,0.0,0.0,0.0,0.0,0.0,0.0,1,4,1
2240,7.0,51.34,0.4286,3.0,8.3667,0.5,1,4,1
2542,4.0,74.0,0.25,0.0,0.0,0.0,1,2,4
1780,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
4713,0.0,0.0,0.0,0.0,0.0,0.7895,2,1,2
474,8.0,18.925,0.0,0.0,0.0,0.6667,2,1,2
1161,0.0,0.0,0.0,0.0,0.0,0.5,2,3,1
895,0.0,0.0,0.0,2.0,14.0,0.0,2,1,1
2133,0.0,0.0,0.0,0.0,0.0,0.4444,1,1,5
1036,11.0,52.8333,0.1818,6.0,11.25,0.3333,1,4,2
490,0.0,0.0,0.0,0.0,0.0,0.0,2,4,1
3580,2.0,0.0,0.0,0.0,0.0,0.0,3,3,5
3118,6.0,69.0,0.3333,0.0,0.0,0.6,1,1,2
44,0.0,0.0,0.0,0.0,0.0,0.7273,3,4,3
2633,10.0,58.3667,0.2,0.0,0.0,0.0,2,2,2
1087,0.0,0.0,0.0,4.0,12.875,0.0,1,3,4
918,0.0,0.0,0.0,6.0,36.1167,0.0,2,1,2
3914,0.0,0.0,0.0,5.0,24.46,0.0,1,4,2
2860,0.0,0.0,0.0,5.0,10.68,0.0,1,2,3
1682,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3
2275,0.0,0.0,0.0,0.0,0.0,0.4706,1,3,3
2479,0.0,0.0,0.0,6.0,15.9333,0.0,1,4,3
3094,0.0,0.0,0.0,4.0,5.5,0.0,1,3,1
4029,0.0,0.0,0.0,0.0,0.0,0.0,3,4,1
3420,0.0,0.0,0.0,0.0,0.0,0.5,2,3,2
985,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
993,0.0,0.0,0.0,0.0,0.0,0.0,1,3,2
2982,0.0,0.0,0.0,1.0,14.0,0.6154,2,1,2
4984,3.0,0.0,0.0,6.0,16.0667,0.8571,2,3,4
4939,0.0,0.0,0.0,0.0,0.0,0.0,1,4,5
2788,4.0,61.1,0.75,4.0,14.95,0.45,1,1,1
2756,6.0,65.6,0.1667,0.0,0.0,0.0,1,1,4
3082,0.0,0.0,0.0,0.0,0.0,0.8571,1,3,1
3306,1.0,0.0,0.0,0.0,0.0,0.75,1,1,5
2341,0.0,0.0,0.0,0.0,0.0,0.5,1,4,5
1004,0.0,0.0,0.0,0.0,0.0,0.5714,1,4,4
2724,0.0,0.0,0.0,3.0,25.0333,0.0,2,2,2
451,0.0,0.0,0.0,0.0,0.0,0.0,2,3,5
1901,0.0,0.0,0.0,2.0,8.5,0.6,1,2,5
143,0.0,0.0,0.0,3.0,7.8,0.5714,2,2,4
1183,0.0,0.0,0.0,0.0,0.0,0.0,2,4,4
813,10.0,25.6714,0.1,0.0,0.0,0.0,1,4,4
4004,5.0,46.5,0.2,4.0,17.15,0.0,2,2,4
1610,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5
2942,12.0,46.3571,0.25,1.0,82.8,0.0,1,1,3
2489,0.0,0.0,0.0,0.0,0.0,0.6923,2,4,4
3280,0.0,0.0,0.0,0.0,0.0,0.5,1,2,5
4300,0.0,0.0,0.0,4.0,12.0,0.375,2,3,2
1491,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
1789,4.0,34.925,0.0,0.0,0.0,0.2,1,3,3
4879,0.0,0.0,0.0,0.0,0.0,0.0,3,3,5
3291,0.0,0.0,0.0,0.0,0.0,0.5,1,1,5
3485,7.0,59.9333,0.2857,0.0,0.0,0.0,1,4,5
2592,6.0,54.8,0.3333,6.0,17.1833,0.8,2,2,2
2531,2.0,0.0,0.0,1.0,14.0,0.5,1,1,5
4193,0.0,0.0,0.0,1.0,9.2,0.0,1,3,2
3078,0.0,0.0,0.0,0.0,0.0,0.0,1,2,2
2952,0.0,0.0,0.0,2.0,10.5,0.7222,1,1,3
3241,7.0,62.55,0.1429,0.0,0.0,0.0,1,2,3
2142,0.0,0.0,0.0,0.0,0.0,0.5714,1,2,1
1968,0.0,0.0,0.0,5.0,9.84,0.0,1,1,5
349,0.0,0.0,0.0,0.0,0.0,0.6667,1,1,4
227,11.0,70.2,0.2727,0.0,0.0,0.6364,2,3,2
2541,0.0,0.0,0.0,4.0,15.2,0.5714,1,1,2
4348,0.0,0.0,0.0,0.0,0.0,0.4737,1,1,5
45,9.0,32.1,0.0,0.0,0.0,0.0,2,1,2
448,0.0,0.0,0.0,1.0,14.0,0.0,1,1,3
1535,14.0,56.7333,0.3571,3.0,22.5,0.5,1,2,4
4266,5.0,32.9,0.2,2.0,14.0,0.7222,2,1,5
4916,0.0,0.0,0.0,2.0,14.0,0.3333,3,2,5
1336,2.0,100.0,0.5,0.0,0.0,0.7273,1,1,3
1284,0.0,0.0,0.0,2.0,15.05,0.0,2,3,1
2945,3.0,31.6,0.3333,0.0,0.0,0.0,1,1,2
4227,0.0,0.0,0.0,0.0,0.0,0.0,1,2,5
3190,0.0,0.0,0.0,0.0,0.0,0.0,2,1,5
821,0.0,0.0,0.0,0.0,0.0,0.0,3,3,2
2176,10.0,32.7,0.1,0.0,0.0,0.6667,3,2,2
636,12.0,49.8375,0.25,0.0,0.0,0.6,1,3,4
1104,12.0,70.8714,0.4167,0.0,0.0,0.0,2,1,2
4399,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
2532,9.0,67.575,0.4444,0.0,0.0,0.4167,1,4,2
565,0.0,0.0,0.0,0.0,0.0,0.3077,1,1,4
3400,11.0,68.1333,0.6364,0.0,0.0,0.5,1,2,4
2190,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
3391,0.0,0.0,0.0,0.0,0.0,0.5,1,1,4
2123,0.0,0.0,0.0,5.0,20.26,0.0,2,3,4
3131,0.0,0.0,0.0,1.0,14.0,0.5625,1,4,3
3279,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
1031,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
1510,16.0,46.2167,0.375,1.0,17.3,0.0,1,1,1
4591,11.0,60.7429,0.4545,3.0,11.6333,0.0,2,3,4
3895,9.0,45.1833,0.2222,5.0,18.98,0.75,1,3,1
4870,0.0,0.0,0.0,0.0,0.0,0.0,1,1,3
859,0.0,0.0,0.0,1.0,3.2,0.4286,1,2,2
1536,0.0,0.0,0.0,0.0,0.0,0.0,3,3,1
640,8.0,74.225,0.375,0.0,0.0,0.8571,1,2,4
2380,0.0,0.0,0.0,0.0,0.0,0.5833,2,1,1
884,0.0,0.0,0.0,0.0,0.0,0.0,2,2,3
401,0.0,0.0,0.0,0.0,0.0,0.4,1,2,5
2344,0.0,0.0,0.0,6.0,11.5167,0.5,3,1,5
2868,0.0,0.0,0.0,5.0,16.38,0.1667,1,4,3
1153,13.0,62.3167,0.3077,0.0,0.0,0.0,1,3,3
3843,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2
4251,1.0,0.0,0.0,0.0,0.0,0.6667,1,2,2
942,0.0,0.0,0.0,0.0,0.0,0.3333,2,1,4
426,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4
2204,0.0,0.0,0.0,0.0,0.0,0.5,2,1,4
1868,0.0,0.0,0.0,0.0,0.0,0.6429,1,2,4
193,10.0,55.05,0.2,0.0,0.0,0.4444,2,2,1
4806,0.0,0.0,0.0,4.0,19.425,0.0,1,3,2
1235,0.0,0.0,0.0,0.0,0.0,0.0,3,3,5
2711,0.0,0.0,0.0,2.0,20.8,0.6667,2,1,2
2544,0.0,0.0,0.0,2.0,10.8,0.0,1,1,5
3494,0.0,0.0,0.0,2.0,7.9,0.0,2,4,3
2683,0.0,0.0,0.0,6.0,8.8,0.0,1,1,5
2271,0.0,0.0,0.0,0.0,0.0,0.375,1,1,5
2339,0.0,0.0,0.0,6.0,16.3333,0.0,1,4,5
3805,0.0,0.0,0.0,3.0,12.1667,0.0,1,4,3
4027,0.0,0.0,0.0,3.0,40.8667,0.0,1,2,4
3372,0.0,0.0,0.0,4.0,26.525,0.5556,1,4,1
580,13.0,37.15,0.2308,0.0,0.0,0.0,1,2,1
2735,0.0,0.0,0.0,0.0,0.0,0.6,2,2,3
2305,1.0,21.0,0.0,5.0,7.92,0.75,1,1,5
995,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2
3062,10.0,40.9857,0.3,2.0,45.9,0.0,2,4,5
4793,0.0,0.0,0.0,0.0,0.0,0.0,3,1,2
2827,0.0,0.0,0.0,3.0,25.5667,0.0,3,3,5
1737,0.0,0.0,0.0,5.0,24.96,0.0,1,1,3
1795,0.0,0.0,0.0,6.0,27.5,0.0,1,3,3
4278,7.0,61.175,0.4286,0.0,0.0,0.7692,3,3,2
2269,0.0,0.0,0.0,0.0,0.0,0.6,2,4,1
1713,0.0,0.0,0.0,5.0,18.6,1.0,2,4,4
1030,3.0,37.4333,0.3333,4.0,12.925,0.0,1,1,2
4298,0.0,0.0,0.0,5.0,19.2,0.4615,1,4,3
3053,4.0,70.05,0.5,2.0,8.3,0.8333,3,2,1
2694,0.0,0.0,0.0,0.0,0.0,0.0,1,1,5
2734,0.0,0.0,0.0,0.0,0.0,0.0,3,3,4
4825,0.0,0.0,0.0,0.0,0.0,0.4,1,2,1
1350,13.0,47.14,0.2308,0.0,0.0,0.75,1,1,5
2420,0.0,0.0,0.0,2.0,21.5,0.0,2,2,5
4717,0.0,0.0,0.0,0.0,0.0,0.0,2,4,2
4750,0.0,0.0,0.0,2.0,7.05,0.0,2,4,4
4672,2.0,92.8,0.5,0.0,0.0,0.5714,1,2,3
2722,0.0,0.0,0.0,0.0,0.0,0.3158,1,3,5
2550,0.0,0.0,0.0,3.0,11.2,0.2857,2,3,3
1477,0.0,0.0,0.0,0.0,0.0,0.0,1,2,3
1015,0.0,0.0,0.0,0.0,0.0,0.5,1,3,2
4214,2.0,0.0,0.0,2.0,12.15,0.0,2,2,5
4136,13.0,51.2714,0.3077,0.0,0.0,0.0,1,4,3
2132,0.0,0.0,0.0,0.0,0.0,0.5556,3,1,5
4259,0.0,0.0,0.0,4.0,11.975,0.4375,1,1,2
4431,0.0,0.0,0.0,2.0,20.7,1.0,2,2,3
3926,0.0,0.0,0.0,0.0,0.0,0.0,2,3,4
4562,12.0,45.4667,0.0833,0.0,0.0,0.0,3,2,2
634,6.0,49.8667,0.1667,1.0,9.9,0.4706,2,2,5
2253,0.0,0.0,0.0,0.0,0.0,0.0,3,2,1
1911,0.0,0.0,0.0,0.0,0.0,0.7059,1,1,2
3518,14.0,54.41,0.4286,0.0,0.0,0.0,2,4,2
4784,0.0,0.0,0.0,0.0,0.0,0.5385,1,2,4
260,11.0,43.8556,0.3636,4.0,18.425,0.0,2,3,5
4588,0.0,0.0,0.0,1.0,42.1,0.4,1,2,5
3922,0.0,0.0,0.0,0.0,0.0,0.0,2,1,4
1814,5.0,36.8,0.4,0.0,0.0,0.0,1,4,4
2836,0.0,0.0,0.0,0.0,0.0,0.6667,2,2,5
4023,0.0,0.0,0.0,0.0,0.0,0.0,1,1,4
2149,4.0,36.25,0.25,0.0,0.0,0.5,2,3,2
3435,0.0,0.0,0.0,0.0,0.0,0.5,1,2,5
1273,0.0,0.0,0.0,0.0,0.0,0.5,2,2,3
1605,0.0,0.0,0.0,1.0,19.3,0.3333,2,3,2
3081,11.0,45.2857,0.2727,0.0,0.0,0.7143,1,1,2
1513,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
